imsi,aerialway:pylon,aeroway:aerodrome,aeroway:helipad,aeroway:parking_position,aeroway:terminal,amenity:animal_breeding,amenity:arts_centre,amenity:atm,amenity:baby_hatch,amenity:bank,amenity:bar,amenity:bicycle_parking,amenity:bicycle_rental,amenity:bureau_de_change,amenity:bus_station,amenity:cafe,amenity:car_wash,amenity:childcare,amenity:cinema,amenity:clinic,amenity:college,amenity:community_centre,amenity:conference_centre,amenity:courthouse,amenity:dentist,amenity:doctors,amenity:drinking_water,amenity:events_venue,amenity:fast_food,amenity:fire_station,amenity:food_court,amenity:fountain,amenity:fuel,amenity:grave_yard,amenity:gym,amenity:hospital,amenity:ice_cream,amenity:internet_cafe,amenity:kindergarten,amenity:language_school,amenity:library,amenity:marketplace,amenity:motorcycle_parking,amenity:nightclub,amenity:park,amenity:parking,amenity:pharmacy,amenity:place_of_worship,amenity:police,amenity:post_office,amenity:prison,amenity:pub,amenity:public_building,amenity:recycling,amenity:restaurant,amenity:school,amenity:shelter,amenity:social_facility,amenity:studio,amenity:taxi,amenity:theatre,amenity:toilets,amenity:townhall,amenity:tuition,amenity:university,amenity:vending_machine,amenity:veterinary,amenity:waste_disposal,amenity:zoo,barrier:entrance,barrier:fence,barrier:gate,barrier:lift_gate,barrier:swing_gate,barrier:toll_booth,barrier:wall,boundary:administrative,boundary:borough,boundary:city,boundary:military,boundary:protected_area,boundary:suburb,boundary:village,building:apartment,building:central_office,building:church,building:civic,building:commercial,building:construction,building:farm,building:garage,building:government,building:house,building:hut,building:industrial,building:kindergarten,building:mosque,building:museum,building:office,building:public,building:residential,building:retail,building:roof,building:service,building:shed,building:sports_centre,building:stadium,building:supermarket,building:temple,building:terrace,building:train_station,building:warehouse,building:yes,craft:carpenter,craft:caterer,craft:electrician,craft:photographer,craft:plumber,craft:tailor,emergency:assembly_point,emergency:fire_hydrant,emergency:yes,highway:bus_stop,highway:construction,highway:crossing,highway:cycleway,highway:footway,highway:living_street,highway:motorway,highway:motorway_junction,highway:motorway_link,highway:path,highway:pedestrian,highway:primary,highway:primary_link,highway:residential,highway:secondary,highway:secondary_link,highway:service,highway:steps,highway:tertiary,highway:tertiary_link,highway:track,highway:traffic_signals,highway:trunk,highway:trunk_link,highway:unclassified,historic:building,historic:castle,historic:manor,historic:memorial,historic:monument,landuse:brownfield,landuse:commercial,landuse:construction,landuse:dyke,landuse:garages,landuse:grass,landuse:greenfield,landuse:industrial,landuse:meadow,landuse:orchard,landuse:plant_nursery,landuse:pumping_station,landuse:railway,landuse:recreation_ground,landuse:religious,landuse:reservoir,landuse:retail,leisure:amusement_arcade,leisure:fishing,leisure:garden,leisure:golf_course,leisure:horse_riding,leisure:nature_reserve,leisure:outdoor_seating,leisure:pitch,leisure:playground,leisure:swimming_pool,leisure:track,leisure:water_park,man_made:monitoring_station,man_made:surveillance,man_made:tower,man_made:water_tower,man_made:water_works,man_made:works,moving:moving,natural:coastline,natural:fell,natural:grass,natural:gully,natural:island,natural:river,natural:tree,natural:tree_row,natural:water,natural:wood,office:accountant,office:administrative,office:advertising_agency,office:architect,office:association,office:company,office:coworking,office:diplomatic,office:educational_institution,office:energy_supplier,office:estate_agent,office:financial,office:foundation,office:graphic_design,office:insurance,office:it,office:lawyer,office:newspaper,office:ngo,office:political_party,office:religion,office:research,office:telecommunication,office:therapist,office:travel_agent,office:yes,place:locality,place:neighbourhood,power:generator,power:line,power:plant,power:substation,power:tower,power:transformer,public_transport:Subway,public_transport:platform,public_transport:rail,public_transport:station,public_transport:stop_position,railway:construction,railway:disused,railway:light_rail,railway:station,railway:stop,shop:anime,shop:art,shop:bag,shop:bakery,shop:beauty,shop:beverages,shop:bicycle,shop:books,shop:camera,shop:car,shop:car_parts,shop:car_repair,shop:chemist,shop:chocolate,shop:clothes,shop:coffee,shop:computer,shop:convenience,shop:copyshop,shop:cosmetics,shop:deli,shop:department_store,shop:doityourself,shop:dry_cleaning,shop:electronics,shop:farm,shop:florist,shop:funeral_directors,shop:furniture,shop:garden_centre,shop:gas,shop:general,shop:gift,shop:greengrocer,shop:hairdresser,shop:hardware,shop:houseware,shop:jewelry,shop:kiosk,shop:laundry,shop:mall,shop:medical_supply,shop:mobile_phone,shop:motorcycle,shop:motorcycle_repair,shop:optician,shop:outdoor,shop:pastry,shop:pawnbroker,shop:perfumery,shop:pet,shop:photo,shop:radiotechnics,shop:rental,shop:shoes,shop:sports,shop:stationery,shop:supermarket,shop:tailor,shop:ticket,shop:toys,shop:travel_agency,shop:tyres,shop:variety_store,shop:water,shop:wholesale,shop:yes,sport:archery,sport:athletics,sport:badminton,sport:baseball,sport:basketball,sport:climbing,sport:field_hockey,sport:fitness,sport:futsal,sport:golf,sport:multi,sport:roller_skating,sport:rugby_union,sport:shooting,sport:skateboard,sport:soccer,sport:swimming,sport:tennis,sport:volleyball,telecom:exchange,tourism:artwork,tourism:attraction,tourism:camp_site,tourism:gallery,tourism:guest_house,tourism:hostel,tourism:hotel,tourism:information,tourism:motel,tourism:theme_park,tourism:yes,waterway:canal,waterway:drain,waterway:stream,label,pca_label,doc2vec_label
510011060289966,0,0,0,0,0,0,0,0,0,26,0,0,0,0,10,23,0,0,23,1,1,0,0,0,0,0,0,0,23,1,0,0,0,0,0,0,0,0,44,0,0,0,0,0,1,0,10,35,23,0,0,0,0,0,25,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,23,0,1,0,0,0,0,0,0,0,2,0,0,5,0,27,26,0,0,1,0,0,0,44,24,0,26,0,1,0,0,0,0,0,0,1,0,0,0,0,30,0,0,0,0,0,0,0,23,0,0,0,0,0,0,7,2,0,0,0,0,27,0,58,3,0,26,0,47,0,0,0,0,0,0,0,0,0,0,1,0,23,26,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,25,0,43,23,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,10,0,4,0,0,0,25,0,0,26,0,1,11,10,24,0,0,12,10,0,0,0,23,0,0,0,0,0,1,1,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,0,0,1,0,10,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,28,0,0,0,0,1,0,0,4,4,6
510014010995744,0,0,0,0,0,0,2,0,0,34,0,0,0,0,1,8,0,0,0,36,1,6,0,0,0,0,0,0,6,21,5,2,8,0,0,3,0,0,24,0,11,28,0,0,29,17,0,46,24,23,0,0,0,0,2,44,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,10,3,0,12,0,18,0,0,3,51,0,0,0,24,46,1,11,0,4,0,9,0,0,0,0,0,0,0,1,0,31,0,0,0,0,0,0,23,16,0,15,0,0,0,2,48,0,0,0,1,0,43,1,48,6,0,41,0,33,0,0,0,0,0,6,0,0,0,1,2,2,18,1,0,0,0,0,4,0,0,0,5,0,12,1,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,23,0,0,2,35,0,0,0,0,0,27,0,0,0,0,0,0,0,0,0,15,0,15,0,0,0,0,0,0,0,0,0,0,8,0,0,0,13,0,0,16,0,0,0,0,2,34,34,2,0,15,37,3,0,3,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,4,0,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,3,0,0,0,0,0,11,0,8,21,0,1,0,11,0,0,10,9,9,0
510019860289640,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,14,1,20,0,0,0,0,0,0,15,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,14,1,0,1,0,0,0,38,0,0,0,0,20,0,37,0,13,14,0,0,0,36,0,0,0,0,0,0,38,0,0,0,0,0,0,0,0,0,15,0,0,0,1,18,0,0,0,0,0,37,0,50,37,0,38,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7,0,0,0,0,0,10,0,0,14,0,0,0,0,0,0,13,0,36,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,1,15,0,14,0,37,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,15,0,0,0,0,0,0,0,1,1,9
510011360202971,0,0,0,0,0,0,1,13,0,51,11,0,0,22,12,45,0,0,37,18,2,2,0,1,2,0,0,0,39,2,24,1,10,1,0,8,0,0,46,0,1,7,0,0,30,8,17,42,32,24,0,1,0,0,43,38,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,30,30,0,0,0,0,0,0,2,0,0,13,11,0,34,0,42,40,0,1,33,0,0,0,45,38,4,35,0,2,4,9,0,3,0,0,1,0,0,0,0,53,0,0,0,0,0,0,0,30,0,28,0,0,7,3,47,0,0,0,1,3,50,0,52,34,0,42,0,52,1,0,0,0,0,10,0,0,0,1,11,0,34,37,12,0,0,0,0,2,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,35,0,0,0,0,0,38,0,0,2,0,0,0,0,0,1,38,0,41,30,0,0,3,1,0,3,0,0,0,5,0,0,0,2,0,0,17,0,0,0,0,0,39,0,1,35,28,5,13,13,40,0,0,13,13,0,0,0,32,0,0,0,2,0,7,0,0,0,0,5,0,0,37,0,0,0,22,0,0,1,0,0,0,0,0,0,0,0,31,2,0,0,0,3,4,31,0,0,0,0,3,0,0,22,0,3,22,22,0,0,0,0,3,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,12,1,0,1,3,9,51,2,6,0,1,7,0,1,0,0,9
510017160332872,0,0,0,0,0,0,0,0,0,39,0,0,0,0,0,40,0,0,0,40,0,11,0,0,0,0,0,0,1,0,0,0,0,0,0,40,0,0,40,0,0,0,0,0,11,31,1,52,0,0,40,0,0,0,31,43,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,5,31,40,0,0,0,0,0,43,0,0,0,0,50,1,41,1,5,31,0,0,0,43,0,0,0,0,0,40,43,0,0,0,0,0,0,0,0,0,31,0,0,0,0,46,0,0,0,0,0,41,0,70,42,0,42,0,49,0,0,0,0,0,2,0,0,0,0,0,0,0,43,4,0,0,0,0,2,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2,0,0,0,19,0,0,0,0,0,1,0,0,31,0,0,0,0,0,0,1,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,40,0,0,0,31,5,31,0,41,0,0,33,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,31,0,0,0,0,0,0,0,4,4,7
510019360006417,0,0,0,0,0,0,0,1,0,14,0,0,0,0,0,20,0,0,0,26,0,18,0,0,0,0,0,0,1,0,1,0,3,0,0,23,0,0,24,0,0,3,0,0,24,26,12,36,2,5,20,0,0,0,28,35,0,0,0,0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,19,1,26,28,0,5,1,0,0,36,0,0,0,11,35,20,28,17,21,26,3,0,4,22,0,0,7,0,0,20,34,0,0,0,0,0,0,0,1,1,29,0,0,0,0,36,4,0,1,0,0,35,0,40,34,0,31,0,36,0,0,0,4,0,2,0,0,0,0,1,0,1,31,24,0,0,0,0,11,0,0,17,0,0,0,0,0,0,0,0,0,0,0,0,4,0,1,0,0,0,0,22,0,0,0,28,0,0,0,0,0,21,0,0,29,0,0,0,0,0,0,6,0,25,1,0,0,0,1,0,1,0,0,2,0,0,0,17,0,0,0,18,0,0,0,0,0,22,0,0,1,29,26,28,0,29,0,0,28,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,3,0,1,0,0,1,0,0,0,0,4,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1,0,2,0,0,0,0,0,1,1,0,0,0,0,0,0,0,23,29,0,0,0,0,0,0,0,4,4,6
510018160296892,0,0,0,0,0,0,1,23,0,24,1,0,0,0,23,1,0,0,7,26,20,0,0,0,0,20,0,0,4,0,0,0,2,0,0,26,0,0,2,0,1,6,0,0,9,2,0,26,4,1,0,0,0,0,26,27,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,20,23,0,26,0,27,0,0,0,29,1,0,0,2,26,25,7,0,26,0,2,0,0,1,0,0,3,0,1,0,26,0,0,0,0,0,0,0,26,26,27,0,0,0,6,26,0,0,0,1,0,26,0,30,26,0,27,0,30,26,0,0,1,0,0,0,0,0,0,2,0,27,0,6,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,3,0,0,0,1,0,0,1,3,0,0,4,0,0,0,0,0,24,18,0,0,27,12,23,0,20,0,0,1,0,0,0,0,1,0,0,0,3,0,0,0,0,0,0,0,0,0,26,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,1,0,26,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,26,0,0,0,1,0,0,0,4,4,9
510018560270794,0,0,0,0,0,0,0,23,0,52,0,18,0,0,0,10,0,0,18,51,28,0,0,0,0,0,0,0,17,13,0,0,6,59,0,1,9,0,42,0,0,3,0,0,37,0,17,60,19,0,0,0,0,0,55,55,18,0,0,15,18,0,0,0,1,15,0,0,0,0,0,0,0,0,1,0,3,3,0,0,0,0,23,37,0,21,0,23,0,46,0,58,0,0,0,42,60,0,49,0,54,10,5,0,0,36,0,0,0,0,10,0,58,0,0,0,0,0,0,0,0,0,47,0,0,0,0,60,1,0,0,25,10,58,0,59,19,0,38,0,59,0,0,0,6,0,13,0,0,0,0,0,0,36,11,18,0,0,0,18,1,0,0,0,0,35,0,0,0,0,0,0,0,0,0,0,43,0,0,0,0,0,0,11,0,0,0,41,0,0,0,0,0,44,0,0,1,0,0,0,0,0,1,2,0,1,0,0,0,0,0,0,0,0,0,46,0,0,0,0,14,0,0,54,0,0,0,0,0,45,0,0,22,47,30,27,21,0,0,0,27,21,0,5,0,10,0,0,0,0,0,1,0,0,0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,36,0,0,0,0,42,0,15,0,0,0,10,0,5,3,0,30,0,0,0,1,0,0,6,5,5,5
510011160720591,0,0,0,0,0,0,0,11,0,58,1,0,0,0,0,37,0,0,2,1,0,2,0,0,0,0,0,0,48,0,9,10,11,26,1,30,0,0,14,0,0,1,0,0,2,11,32,64,19,0,0,0,0,0,41,25,0,0,0,1,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,33,0,1,0,37,34,0,0,56,0,0,0,14,64,2,2,0,4,0,33,0,0,33,33,0,0,0,0,0,56,0,0,0,0,0,0,0,1,1,41,0,0,0,1,49,2,1,0,0,10,71,0,68,49,0,52,0,53,0,0,0,2,0,12,0,0,0,0,0,21,32,0,0,0,0,0,0,0,0,0,0,0,6,0,0,10,0,0,0,0,0,0,0,45,0,0,12,1,0,0,21,0,0,2,34,0,0,0,0,0,2,0,0,0,0,1,0,0,1,0,11,0,51,1,0,1,1,0,0,0,0,10,0,0,0,0,0,10,0,0,1,0,0,0,0,0,47,0,0,0,41,21,26,0,45,0,0,26,0,0,0,0,0,0,0,0,0,0,10,0,0,1,0,21,0,0,42,0,0,0,0,32,1,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,49,0,0,0,0,0,9,0,0,0,0,0,0,0,0,9,0,21,0,0,0,0,0,0,0,0,0,0,12,5,0,2,0,0,0,29,0,33,0,0,0,0,42,0,35,0,0,0,1,0,0,0,0,52,0,0,0,0,21,0,0,8,8,9
510019360002613,0,0,0,0,0,0,1,19,0,73,19,0,0,16,0,68,0,0,16,21,1,46,0,0,0,0,0,0,17,0,17,1,22,1,0,1,0,0,22,0,1,1,0,0,19,1,1,71,1,17,0,19,0,0,69,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,22,0,0,0,0,0,0,0,19,0,0,17,0,18,16,0,0,74,0,0,0,21,69,0,20,0,1,0,22,0,0,0,0,0,0,0,2,0,90,0,0,0,0,0,0,0,66,0,39,0,0,0,0,89,23,0,0,1,0,42,0,91,51,0,90,0,50,0,0,0,22,0,1,0,0,0,0,1,0,2,1,0,0,1,0,2,0,0,0,0,0,23,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,21,0,0,0,0,0,24,0,0,1,0,0,0,0,0,0,41,0,39,1,0,0,0,0,0,0,0,0,0,1,0,0,0,19,0,0,1,0,0,0,0,1,66,0,1,1,39,3,1,0,90,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,35,0,0,0,16,0,19,0,0,0,0,0,0,0,0,0,1,65,0,0,0,0,65,17,0,0,0,0,0,0,0,16,0,0,17,16,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,46,65,68,65,0,0,1,0,0,0,7,7,0
510019810369231,32,0,0,0,0,0,0,40,0,43,0,0,0,0,0,42,0,0,1,9,1,0,0,0,0,0,0,0,44,0,0,40,0,0,7,4,0,0,32,0,0,1,0,0,1,2,47,49,41,0,0,0,0,0,14,27,0,10,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,22,0,12,0,41,3,0,0,44,0,0,5,0,49,0,15,0,11,0,0,0,0,0,0,0,0,0,0,0,76,0,0,0,0,0,0,0,0,1,18,0,0,4,0,76,1,0,0,0,0,57,0,77,42,0,20,0,50,0,0,0,1,1,1,0,0,0,0,0,4,49,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0,1,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,7,0,0,7,0,18,0,45,14,0,0,7,0,0,0,1,40,0,0,0,0,0,41,0,0,1,0,0,0,0,0,9,0,0,2,18,0,2,0,6,0,0,2,0,0,0,0,0,0,0,1,0,0,40,0,0,0,0,6,0,0,17,0,3,0,0,40,7,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,4,1,1,0,0,0,0,0,0,0,32,57,0,0,0,1,0,0,0,8,8,4
510011260661359,0,0,7,0,0,0,2,11,0,54,1,0,0,0,4,7,0,0,0,27,2,2,0,8,0,0,0,0,10,1,8,12,31,5,0,23,6,0,9,0,7,16,0,0,30,6,3,58,19,6,0,1,1,0,34,48,0,0,1,0,0,0,0,0,15,0,0,0,0,0,0,3,1,0,0,0,0,3,2,57,0,0,11,4,0,21,0,40,0,0,4,66,0,0,0,8,57,18,10,0,3,0,29,0,0,0,0,2,4,0,13,0,70,0,0,0,0,0,0,1,4,4,53,2,0,0,1,56,0,0,0,23,0,45,0,79,68,0,62,0,55,0,0,0,0,0,30,0,2,16,7,15,3,43,23,3,0,0,0,1,1,0,0,22,1,11,0,1,0,0,0,0,0,0,0,0,5,0,4,0,0,0,0,1,0,0,0,15,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,6,0,8,1,0,0,0,0,0,0,0,0,0,6,0,0,1,33,0,0,17,0,0,0,0,1,60,1,12,0,53,22,10,0,27,1,0,10,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,38,3,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,2,0,0,0,0,0,0,0,1,0,0,2,0,0,0,0,0,2,0,3,0,18,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,3,0,0,0,1,0,7,2,6,37,1,20,5,7,2,0,9,2,2,2
510017610445106,0,0,0,0,0,0,23,32,0,49,18,0,0,0,3,30,0,0,0,32,1,17,0,28,0,0,0,0,18,0,5,0,5,25,0,19,0,0,16,0,12,6,0,0,41,33,5,45,5,7,0,18,0,0,39,37,0,0,27,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,25,0,2,0,0,19,2,0,23,0,34,0,0,0,55,0,0,0,16,45,28,41,1,25,0,5,0,0,2,0,0,0,0,16,0,55,0,0,0,0,0,0,0,32,18,38,0,0,0,2,50,0,0,0,2,0,49,0,51,37,0,50,0,33,0,0,0,0,0,22,0,11,0,21,16,0,48,27,10,0,2,0,23,1,0,0,21,0,33,0,0,0,0,0,0,0,0,0,0,26,0,25,0,0,0,0,0,0,0,0,14,0,0,0,0,0,30,0,0,1,0,0,0,0,0,0,36,0,35,1,0,0,1,0,0,0,0,0,0,36,0,0,6,40,0,0,34,0,0,0,0,23,36,20,0,0,38,35,8,0,42,0,0,7,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,1,0,0,34,0,0,0,0,5,18,0,0,0,0,0,0,0,0,0,0,30,0,0,0,0,30,5,0,0,0,0,0,0,0,5,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,2,0,0,0,0,0,25,26,0,0,0,0,0,12,16,46,46,30,2,0,12,0,0,0,7,7,6
510011260654737,0,0,0,0,0,0,0,0,0,44,0,0,0,0,2,0,0,0,1,44,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,3,0,0,6,0,9,39,30,30,0,0,0,0,11,48,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,8,0,8,0,41,1,0,0,51,0,0,0,0,39,0,5,0,35,1,0,0,0,0,0,0,0,0,0,0,46,0,0,0,0,0,0,0,0,2,4,0,0,0,1,39,0,0,0,0,0,43,0,54,2,0,43,0,49,0,0,0,0,0,1,0,0,0,0,0,0,40,3,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,2,0,0,0,0,7,0,0,0,6,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,33,0,3,0,0,0,0,1,0,0,0,0,3,0,0,0,0,1,0,0,6,0,0,0,0,0,2,0,0,40,4,1,40,40,4,0,0,40,40,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,2,0,0,0,1,1,0,0,0,32,43,0,0,0,1,0,0,0,4,4,3
510012610784301,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,0,40,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0
510011760233102,22,0,0,0,0,0,0,21,0,38,1,0,0,0,12,45,0,0,9,8,16,1,0,0,0,0,0,0,46,0,1,3,22,1,9,16,0,0,22,0,0,22,0,0,16,6,32,58,7,2,0,0,0,0,43,57,0,52,9,1,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4,44,0,13,0,43,4,0,0,38,0,0,13,0,58,0,21,1,25,0,23,0,0,3,3,0,15,0,0,0,67,0,0,0,0,0,0,0,1,11,24,0,0,0,1,61,7,1,0,1,1,66,0,68,14,0,42,0,66,0,0,0,7,5,23,0,0,0,0,0,2,55,29,0,0,1,0,0,0,0,0,12,0,2,0,0,1,0,0,0,0,0,0,0,15,0,1,0,0,0,0,6,0,0,2,38,0,0,0,0,0,21,0,0,0,0,9,0,0,9,0,53,17,29,11,0,1,9,0,0,0,17,3,0,0,0,0,0,6,0,0,6,0,0,0,0,0,20,0,0,18,24,0,15,13,8,0,0,15,12,0,0,0,0,0,0,1,0,0,3,0,12,1,0,11,0,0,62,0,24,0,0,4,9,29,0,0,0,0,0,0,0,0,0,7,0,0,0,0,12,50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,4,0,3,0,1,0,0,4,1,5,0,1,0,1,0,0,0,22,62,0,0,0,3,0,0,0,8,8,0
